A,1945918692783,train,1,[-2 1 0],1 3 8,3,644 1341 1461,49 49 32,0 1,3446,-20,1565966782.633,Fri Aug 16 2019 10:46:22 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 3 8,3,660 2958 1566,49 49 32,0 1,5184,-20,1565966787.948,Fri Aug 16 2019 10:46:27 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 3 8,3,639 1344 1306,49 49 32,0 1,3289,-10,1565966791.365,Fri Aug 16 2019 10:46:31 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 3 8,3,1194 1306 1475,49 49 32,0 1,3975,-10,1565966795.448,Fri Aug 16 2019 10:46:35 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 3 8,3,626 1309 1497,49 49 32,0 1,3432,10,1565966798.981,Fri Aug 16 2019 10:46:38 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 3 8,3,643 1258 1420,49 49 32,0 1,3321,-20,1565966802.429,Fri Aug 16 2019 10:46:42 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,645 1379 1481,50 50 32,0 1,3505,100,1565966806.053,Fri Aug 16 2019 10:46:46 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 4 12,3,698 1285 1482,50 50 32,0 1,3465,100,1565966809.632,Fri Aug 16 2019 10:46:49 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 4 12,3,590 1277 1429,50 50 32,0 1,3296,-100,1565966813.039,Fri Aug 16 2019 10:46:53 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 2 7,3,641 1431 1435,51 51 32,0 1,3507,0,1565966816.661,Fri Aug 16 2019 10:46:56 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 2 7,3,729 1291 1379,51 51 32,0 1,3399,-70,1565966820.148,Fri Aug 16 2019 10:47:00 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 2 7,3,666 1308 1505,51 51 32,0 1,3479,0,1565966823.754,Fri Aug 16 2019 10:47:03 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,775 1321 1634,50 50 32,0 1,3730,100,1565966827.694,Fri Aug 16 2019 10:47:07 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 4 12,3,1283 1301 1487,50 50 32,0 1,4071,-200,1565966831.894,Fri Aug 16 2019 10:47:11 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,1447 1873 1683,50 50 32,0 1,5003,100,1565966837.018,Fri Aug 16 2019 10:47:17 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 3 8,3,1538 1619 1443,49 49 32,0 1,4600,-20,1565966841.738,Fri Aug 16 2019 10:47:21 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,1246 1364 1498,50 50 32,0 1,4108,100,1565966845.977,Fri Aug 16 2019 10:47:25 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 4 12,3,1195 1365 1754,50 50 32,0 1,4314,-100,1565966850.415,Fri Aug 16 2019 10:47:30 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 2 7,3,1818 1386 1707,51 51 32,0 1,4911,0,1565966855.457,Fri Aug 16 2019 10:47:35 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 3 8,3,1181 1364 1822,49 49 32,0 1,4367,10,1565966859.942,Fri Aug 16 2019 10:47:39 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 3 8,3,2380 1078 2151,49 49 32,0 1,5609,-20,1565966865.662,Fri Aug 16 2019 10:47:45 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,1267 1353 1460,50 50 32,0 1,4080,100,1565966869.912,Fri Aug 16 2019 10:47:49 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,987 1335 1548,50 50 32,0 1,3870,100,1565966873.913,Fri Aug 16 2019 10:47:53 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 2 7,3,1893 1522 1892,51 51 32,0 1,5307,-70,1565966879.359,Fri Aug 16 2019 10:47:59 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 3 8,3,866 1290 1669,49 49 32,0 1,3825,-20,1565966883.318,Fri Aug 16 2019 10:48:03 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 4 12,3,1576 1356 1562,50 50 32,0 1,4494,-200,1565966887.934,Fri Aug 16 2019 10:48:07 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,1252 1426 1573,50 50 32,0 1,4251,100,1565966892.295,Fri Aug 16 2019 10:48:12 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,test,1,[1 1 1],1 4 12,3,1223 1412 1755,50 50 32,0 1,4390,260,1565966896.809,Fri Aug 16 2019 10:48:16 GMT-0400 (Eastern Daylight Time),1
