A,1790281791340,train,1,[-2 1 0],1 4 12,3,4880 1376 1472,49 50 32,0 1,7728,100,1554082911.611,Sun Mar 31 2019 21:41:51 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,2592 1088 1328,50 50 32,0 1,5008,100,1554082917.067,Sun Mar 31 2019 21:41:57 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,1521 1311 1312,50 50 32,0 1,4144,100,1554082921.611,Sun Mar 31 2019 21:42:01 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,1520 1136 1280,49 50 32,0 1,3936,100,1554082925.883,Sun Mar 31 2019 21:42:05 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 4 11,3,1728 2000 1440,49 49 32,0 1,5168,-20,1554082931.435,Sun Mar 31 2019 21:42:11 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,1920 1296 1440,50 50 32,0 1,4656,100,1554082936.523,Sun Mar 31 2019 21:42:16 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,687 1360 1344,50 50 32,0 1,3391,100,1554082940.331,Sun Mar 31 2019 21:42:20 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,640 1280 1380,50 50 32,0 1,3300,100,1554082944.079,Sun Mar 31 2019 21:42:24 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,672 1232 1265,49 50 32,0 1,3169,100,1554082947.66,Sun Mar 31 2019 21:42:27 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,800 1409 1536,50 50 32,0 1,3745,100,1554082951.868,Sun Mar 31 2019 21:42:31 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,640 1360 1489,50 50 32,0 1,3489,100,1554082955.724,Sun Mar 31 2019 21:42:35 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,671 1328 1312,50 50 32,0 1,3311,100,1554082959.451,Sun Mar 31 2019 21:42:39 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,1216 1297 1311,49 50 32,0 1,3824,100,1554082963.643,Sun Mar 31 2019 21:42:43 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,848 1232 1280,49 50 32,0 1,3360,100,1554082967.371,Sun Mar 31 2019 21:42:47 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,832 1504 1408,50 50 32,0 1,3744,100,1554082971.403,Sun Mar 31 2019 21:42:51 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,977 1247 1280,50 50 32,0 1,3504,100,1554082975.307,Sun Mar 31 2019 21:42:55 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,623 1264 1280,50 50 32,0 1,3167,100,1554082978.891,Sun Mar 31 2019 21:42:58 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,719 1216 1296,50 50 32,0 1,3231,100,1554082982.507,Sun Mar 31 2019 21:43:02 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,911 1264 1331,49 50 32,0 1,3506,100,1554082986.398,Sun Mar 31 2019 21:43:06 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,928 1279 1344,49 50 32,0 1,3551,100,1554082990.348,Sun Mar 31 2019 21:43:10 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,640 1296 1329,49 50 32,0 1,3265,100,1554082994.044,Sun Mar 31 2019 21:43:14 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,735 1425 1311,49 50 32,0 1,3471,100,1554082997.932,Sun Mar 31 2019 21:43:17 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,611 1228 1361,49 50 32,0 1,3200,100,1554083001.596,Sun Mar 31 2019 21:43:21 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,1071 1201 1376,50 50 32,0 1,3648,100,1554083005.644,Sun Mar 31 2019 21:43:25 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,719 1266 1358,49 50 32,0 1,3343,100,1554083009.371,Sun Mar 31 2019 21:43:29 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,959 1200 1184,49 50 32,0 1,3343,100,1554083013.195,Sun Mar 31 2019 21:43:33 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,608 1217 1247,49 50 32,0 1,3072,100,1554083016.667,Sun Mar 31 2019 21:43:36 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,1039 1296 1360,50 50 32,0 1,3695,100,1554083020.763,Sun Mar 31 2019 21:43:40 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,673 1199 1344,49 50 32,0 1,3216,100,1554083024.412,Sun Mar 31 2019 21:43:44 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,961 1263 1328,50 50 32,0 1,3552,100,1554083028.347,Sun Mar 31 2019 21:43:48 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,1503 1072 1377,50 50 32,0 1,3952,100,1554083032.652,Sun Mar 31 2019 21:43:52 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,769 1231 2160,50 50 32,0 1,4160,100,1554083037.212,Sun Mar 31 2019 21:43:57 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,1008 1248 1488,50 50 32,0 1,3744,100,1554083041.516,Sun Mar 31 2019 21:44:01 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,768 1248 1311,49 50 32,0 1,3327,100,1554083045.356,Sun Mar 31 2019 21:44:05 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,879 1249 1312,49 50 32,0 1,3440,100,1554083049.132,Sun Mar 31 2019 21:44:09 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,880 1296 1264,49 50 32,0 1,3440,100,1554083052.956,Sun Mar 31 2019 21:44:12 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,640 1231 1328,49 50 32,0 1,3199,100,1554083056.556,Sun Mar 31 2019 21:44:16 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,576 1280 1343,49 50 32,0 1,3199,100,1554083060.14,Sun Mar 31 2019 21:44:20 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,801 1183 1200,50 50 32,0 1,3184,100,1554083063.692,Sun Mar 31 2019 21:44:23 GMT-0400 (Eastern Daylight Time),0
